@id;@type;@lat;@lon;ref:mise;brand;name;operator;idImpianto;descCarburante;prezzo;isSelf;dtComu;color
10816049745;node;45.4420728;12.0569709;24829;Eni;Eni;Eni Fuel S.p.A.;24829;Metano;1.503;0;08/08/2025 00:24:07;Red
10816055354;node;45.4420566;12.0512641;57202;Eni;Eni;Eni Fuel S.p.A.;57202;Metano;1.503;0;08/08/2025 00:24:04;Red
10830014672;node;45.3889369;11.7081056;13116;;Zuin;Zuin Servizi S.R.L.;13116;Metano;1.499;0;05/08/2025 20:05:29;Orange
10913936661;node;42.6028951;14.0680937;48841;;Metano Pineto;Rita Gas S.R.L.;48841;Metano;1.26;0;06/08/2025 09:07:29;Green
10948469260;node;44.5011848;11.4900242;55868;Costantin;;Costantin;55868;Metano;1.269;0;05/08/2025 08:00:29;Green
11270250412;node;45.0571991;11.7898621;21418;;Dall'Aglio;Dall'Aglio srl;21418;Metano;1.399;0;05/08/2025 19:08:28;Yellow
11274101376;node;43.1196520;13.5758810;43764;;;Vitali Mauro;43764;Metano;1.399;0;07/08/2025 09:30:04;Yellow
11283157426;node;42.4918403;14.1732779;4825;;Dam Carburanti;D.A.M. di Boccanera Giovanni & C. S.A.S.;4825;Metano;1.357;0;07/08/2025 16:46:22;Yellow
11307720273;node;43.2707912;13.2743141;30405;;Staffolani Adriano;Staffolani Adriano;30405;Metano;1.249;1;08/08/2025 00:03:05;Green
11341101322;node;43.2693200;13.5647950;24972;Agip Eni;Metano Corridonia;Metano 96 S.R.L.;24972;Metano;1.269;0;05/08/2025 08:49:57;Green
11395746764;node;42.3754714;14.1543087;23455;Agip Eni;;P.D.G. Services S.A.S. di Pace Giulio & C;23455;Metano;1.399;0;04/08/2025 08:48:05;Yellow
11405276871;node;45.9023867;11.0262393;3568;Q8;Q8;Nuova Sidap S.R.L.;3568;Metano;1.417;0;05/08/2025 18:29:00;Orange
11547190982;node;42.8831656;13.8216162;51861;Conad;Conad;Hera S.R.L.;51861;Metano;1.29;0;21/07/2025 09:52:29;Green
11621707154;node;45.1251119;7.5906863;52785;Costantin;;Motorgas S.R.L.;52785;Metano;1.699;0;08/08/2025 07:00:26;Red
11690129848;node;42.3865168;14.2880993;3730;Eni;Eni;Ferro Vito- Area di Servizio Alento Ovest;3730;Metano;1.604;0;08/08/2025 00:23:53;Red
11704228994;node;43.9016777;11.0886517;6960;CEM Carburanti;CEM Carburanti;2M Gas di Biagiotti Maura & C. S.a.s.;6960;Metano;1.349;0;07/08/2025 11:22:09;Yellow
11951721477;node;42.3284108;14.1071675;37187;;Portobello;Adriatica S.R.L.;37187;Metano;1.398;0;05/08/2025 10:35:42;Yellow
11969379878;node;43.8198277;11.2067581;34321;Economy;Economy;Star Service S.R.L.;34321;Metano;1.569;0;05/08/2025 11:25:27;Red
11983687537;node;42.4173055;14.1543147;50295;;IperStarOil;IPERSTAROIL S.R.L.;50295;Metano;1.357;1;08/08/2025 06:20:21;Yellow
12100668231;node;42.3433235;14.3763075;50892;OK energie;Ok Energie;Fea S.R.L.;50892;Metano;1.599;0;05/08/2025 10:06:25;Red
12204875710;node;43.7009552;10.8946734;22367;Beyfin;Beyfin;Metano Toscana S.R.L.;22367;Metano;1.395;0;07/08/2025 17:13:41;Yellow
12288323621;node;37.6450478;14.0676901;59581;Pompe Bianche;Pottino;Azienda Agricola Pottino Vincenzo;59581;Metano;1.0;0;05/08/2025 00:12:10;Green
12303875021;node;44.9055227;8.2224116;59611;Enercoop;Enercoop;Nova Coop Società Cooperativa;59611;Metano;1.299;0;07/08/2025 18:45:07;Green
12312711378;node;44.6691235;8.4812758;39620;Eni;;Barone Salvatore;39620;Metano;1.302;0;05/08/2025 13:47:07;Green
12422152982;node;45.6651184;9.6786697;14707;Metano;Metano;M.A.C. Metano Autotrazione Contini S.N.C. di Mondelli Vittoria & C.;14707;Metano;1.397;0;06/08/2025 08:45:34;Yellow
12592807251;node;42.6941081;13.8060185;33498;Eni;Eni;Petrol Gamma S.R.L.;33498;Metano;1.398;0;01/08/2025 09:35:20;Yellow
12595489298;node;42.6531278;13.7141152;40460;Agip Eni;Eni Metano;Di.Va. S.R.L.;40460;Metano;1.369;0;08/08/2025 06:34:15;Yellow
12663183438;node;43.3160393;11.3051828;5439;Eni;Eni;Eni Fuel S.p.A.;5439;Metano;1.419;0;08/08/2025 07:38:23;Orange
12917786612;node;42.0192110;13.4446348;41096;;X-Fuel;Arche' S.R.L.;41096;Metano;1.689;0;05/08/2025 09:51:04;Red
13047676993;node;42.3395617;14.1166301;48602;;DAM Carburanti;Compressione Metano Abruzzo di Boccanera Giovanni & C.;48602;Metano;1.357;0;07/08/2025 08:37:32;Yellow
13048360491;node;42.1706856;14.6389858;58754;;Portobello;Portobello S.R.L.;58754;Metano;1.498;0;05/08/2025 13:55:46;Orange
39343157;way;43.6400199;13.3682483;19754;;;Metano Fmc Carletti;19754;Metano;1.299;0;08/08/2025 06:36:53;Green
68279910;way;45.8642794;11.0138536;15139;Metano;Metano;Metano Rovereto S.N.C. di Perina Massimo e Zerbini Armando;15139;Metano;1.485;0;05/08/2025 09:58:06;Orange
77413701;way;45.2461058;11.6425985;24497;Pompe Bianche;ies;Este Carburanti di Friolo Mirco e C. S.N.C.;24497;Metano;1.348;0;05/08/2025 09:55:05;Yellow
78048626;way;45.2232133;11.6527276;34815;Pompe Bianche;BC Petroli;Energia S.R.L.;34815;Metano;1.289;0;08/08/2025 07:33:04;Green
78446346;way;42.5698077;12.6098440;37330;IP;IP;B M S.N.C. - di Bartolini Marco & C.;37330;Metano;1.299;0;08/08/2025 05:51:27;Green
80694656;way;45.7189619;9.1546650;34925;Enercoop;Enercoop;Coop Lombardia Società Cooperativa;34925;Metano;1.389;0;07/08/2025 15:22:20;Yellow
84197945;way;45.2263007;11.7191887;4619;Pompe Bianche;Metano;Euganea Metano S.A.S. di Veronese Elsa e C.;4619;Metano;1.349;0;04/08/2025 08:15:10;Yellow
98854638;way;45.0238424;9.6889366;32484;Q8;Q8;Servizi & Gestioni Italia S.R.L.;32484;Metano;1.299;0;06/08/2025 01:39:34;Green
106779784;way;43.7937587;12.9502407;53514;;;Dr Trasporti S.R.L.;53514;Metano;1.387;0;06/08/2025 07:50:11;Yellow
112127859;way;43.2631383;13.4435058;60688;Q8;;Simonetti Mario S.R.L.;60688;Metano;1.449;0;08/08/2025 07:40:31;Orange
113743551;way;43.2556302;13.4852424;26865;IP;IP;Corradini Nello S.N.C. di Corradini Nello e C.;26865;Metano;1.399;0;06/08/2025 16:18:55;Yellow
117554574;way;43.2510363;13.4382706;33370;Tamoil;Tamoil;T.D.M. S.R.L.;33370;Metano;1.249;0;07/08/2025 07:10:17;Green
127263544;way;43.2300243;13.3488939;57278;Api-Ip;;Tolentino S.N.C di Ferri Carla & C.;57278;Metano;1.399;0;07/08/2025 19:50:05;Yellow
128809730;way;45.4823911;10.9325480;4860;Metanauto Group;Metano;Metanauto Group S.R.L.;4860;Metano;1.339;0;08/08/2025 00:15:04;Green
130745247;way;45.2448720;11.7594495;31448;Vega Carburanti;Vega;;31448;Metano;1.349;0;06/08/2025 21:32:33;Yellow
142492248;way;44.6832512;10.6664348;36471;;;Fornovo Gas Distribuzione S.R.L.;36471;Metano;1.399;0;06/08/2025 09:09:16;Yellow
143871270;way;44.5850066;10.7900007;5064;Agip Eni;Metano per auto e benzine;Me-Tra - Società a Responsabilità Limitata;5064;Metano;1.299;0;06/08/2025 08:58:40;Green
144728466;way;45.8070069;12.0229346;21083;;Galoil;Galoil S.R.L.;21083;Metano;1.349;0;05/08/2025 18:56:53;Yellow
152075565;way;44.8428054;10.8975465;33558;Api-Ip;;Ranjha Total Service di Abbas Ghulam;33558;Metano;1.159;0;07/08/2025 07:48:22;Green
155318324;way;39.1246290;17.0918808;4815;Esso;;Foti Petroli S.R.L.;4815;Metano;1.997;0;07/08/2025 12:13:48;Red
161023263;way;43.7703731;11.1228535;4882;;I Delfini;Ercoli S.R.L.;4882;Metano;1.499;1;07/08/2025 11:40:32;Orange
161817133;way;45.4500069;10.4714074;31073;Eni;Eni;Bar Il Diamante di Scutteri Franco;31073;Metano;1.159;0;07/08/2025 10:33:27;Green
166054610;way;45.2824452;9.9851683;5212;Metano;Metano;Metan.Ba.Chi. di Chiodelli Giuseppe & C. S.N.C.;5212;Metano;1.199;0;02/08/2025 07:33:05;Green
173128251;way;40.9993752;17.0064173;36386;Agip;;Multiservice Car Dei F.lli Lorusso Gaetano e Nicola e C. S.A.S.;36386;Metano;1.569;0;04/08/2025 15:50:55;Red
175144658;way;45.3275104;10.5636813;4254;Eni;Eni;Tenedini Riccardo;4254;Metano;1.397;0;08/08/2025 07:10:56;Yellow
180968650;way;45.2261794;7.9477361;32427;Tamoil;Tamoil;Star Service S.R.L.;32427;Metano;1.399;0;07/08/2025 08:27:32;Yellow
181353822;way;45.1625289;8.4605489;39839;Eni;Eni;Riccobono Alessia;39839;Metano;1.466;0;08/08/2025 05:26:05;Orange
187783651;way;44.6063740;10.8538802;6532;Q8;Q8;Servizi & Gestioni Italia S.R.L.;6532;Metano;1.399;0;06/08/2025 01:37:37;Yellow
188793668;way;45.5236713;9.4641939;44993;General Oil;General Oil;General Oil di Massimo Farinotti e C. S.A.S.;44993;Metano;1.449;0;07/08/2025 08:44:09;Orange
194608239;way;43.3860832;10.4694868;10220;Api-Ip;;Tirrenomet S.N.C. di Tavolieri Arnaldo & C.;10220;Metano;1.389;0;04/08/2025 08:54:47;Yellow
195417922;way;45.9381642;8.4567105;43949;IP;IP;PALMIGIANO DAVIDE;43949;Metano;1.447;0;08/08/2025 00:21:25;Orange
197702038;way;45.4279171;10.5152593;15100;Pompe Bianche;benzina/diesel/gpl/metano;Iper Montebello S.p.A.;15100;Metano;1.199;0;07/08/2025 17:22:11;Green
200500939;way;43.9211039;8.0249221;50853;Eni;Eni;Stefano Durante;50853;Metano;1.516;0;08/08/2025 07:56:02;Red
202491808;way;41.7412509;12.8516871;34767;Esso;Esso;Enerpetroli S.R.L.;34767;Metano;1.399;0;06/08/2025 15:30:32;Yellow
213827039;way;43.7561226;11.3043416;6579;Q8;Q8;Servizi & Gestioni Italia S.R.L.;6579;Metano;1.599;0;01/08/2025 14:34:40;Red
218452586;way;40.2818451;18.0435605;40867;Api-Ip;Renis Gas;Renis Gas S.R.L.;40867;Metano;1.429;0;01/08/2025 12:10:30;Orange
219347436;way;40.9293883;14.8193273;15720;Metano;Metano;Amato Santolo;15720;Metano;1.399;0;07/08/2025 06:28:25;Yellow
219358169;way;45.7886190;12.7512994;41686;Europetrol;Euro Petrol;Gabogas 2 di Galvagni Gualtiero & C. S.A.S.;41686;Metano;1.487;0;06/08/2025 00:57:02;Orange
221069220;way;45.5743044;9.1754626;24113;Pompe Bianche;Beyfin;S.M.C. S.N.C. di Agnani Massimo e Stefano;24113;Metano;1.349;0;07/08/2025 08:04:26;Yellow
222279035;way;45.5493729;8.0751950;20209;Enercoop;Enercoop;Nova Coop Società Cooperativa;20209;Metano;1.225;0;07/08/2025 18:44:03;Green
222372940;way;44.2833404;12.3152052;4310;Gep carburanti;GEP Carburanti;Celli Giuliano S.R.L.;4310;Metano;1.169;0;07/08/2025 18:30:58;Green
222452235;way;43.0939102;12.3661957;4773;Api-Ip;;Automigliorgas S.R.L.;4773;Metano;1.339;0;06/08/2025 14:54:01;Green
223268118;way;43.0787506;12.3481555;6610;Q8 Easy;Q8 Easy;Servizi & Gestioni Italia S.R.L.;6610;Metano;1.339;0;08/08/2025 01:34:08;Green
235812737;way;43.0554177;12.2613409;26758;;Metano;Olivi S.P.A.;26758;Metano;1.559;0;06/08/2025 12:44:57;Red
236961490;way;45.6652512;8.7495505;4185;Pompe Bianche;Prealpina Carburanti;Prealpina Distribuzione Carburanti S.R.L.;4185;Metano;1.678;0;05/08/2025 17:17:10;Red
242379147;way;43.2142271;12.7865799;11147;Esso;;Enerpetroli S.R.L.;11147;Metano;1.349;0;06/08/2025 16:32:53;Yellow
254070615;way;43.5665253;12.1207546;4027;Piccini Fuels;Piccini Carburanti;Piccini Paolo S.p.A.;4027;Metano;1.399;1;06/08/2025 17:43:00;Yellow
256018990;way;45.4963604;11.6546578;4861;Metanauto Group;Metano;Metanauto Group S.R.L.;4861;Metano;1.377;0;08/08/2025 00:15:46;Yellow
259348569;way;45.6742446;8.7973683;28889;Eni;Eni;Cozzi Andrea;28889;Metano;1.516;0;08/08/2025 06:52:19;Red
259381625;way;45.5657359;9.2812860;11644;Q8;Q8;Servizi & Gestioni Italia S.R.L.;11644;Metano;1.299;0;08/08/2025 07:37:57;Green
272553598;way;38.4216127;16.0646202;5999;Agip Eni;Eni;Cadogi S.R.L.;5999;Metano;1.334;0;08/08/2025 05:52:11;Green
288816609;way;45.6155045;9.4362521;7277;Q8;Q8;Servizi & Gestioni Italia S.R.L.;7277;Metano;1.349;0;07/08/2025 07:03:56;Yellow
289085147;way;43.2723658;13.4283616;56703;;Metano Pieve;Metano Pieve S.N.C. di Massaccesi Adriano e C.;56703;Metano;1.349;0;08/08/2025 00:03:05;Yellow
294691167;way;44.6715746;10.6601384;14399;Repsol;REPSOL;C.I.S. Nord S.R.L.;14399;Metano;1.369;0;07/08/2025 17:00:49;Yellow
297344692;way;45.5253415;9.9101513;30174;Total Erg;TotalErg;Flo di De Remigis & C. S.N.C.;30174;Metano;1.429;0;06/08/2025 08:40:34;Orange
298863224;way;44.6359916;10.5381745;41259;Ego;;Ferretti Giuliano;41259;Metano;1.379;0;02/08/2025 08:46:01;Yellow
303177949;way;45.6041636;9.3242609;28937;Tamoil;Tamoil;Autoservice di Giovanni D'Aloia S.A.S.;28937;Metano;1.299;1;07/08/2025 15:04:09;Green
305047629;way;45.0363493;11.2909140;35632;Agip Eni;;Metan Gas Auto S.R.L.;35632;Metano;1.399;0;08/08/2025 00:14:54;Yellow
318895539;way;45.2474933;9.5352360;27470;Total Erg;;Piara S.N.C. di F.lli Singh Parmjit e Singh Tarlochan;27470;Metano;1.199;0;06/08/2025 07:23:44;Green
318895844;way;45.1220242;9.6869595;25073;IP;IP;Ip Services S.R.L.;25073;Metano;1.399;0;07/08/2025 09:01:42;Yellow
329411592;way;43.8559660;11.1228098;8566;Cem Carburanti;Cem Carburanti;Oil e Gas di Nuzzo Giovanni;8566;Metano;1.349;0;08/08/2025 07:57:20;Yellow
332019143;way;45.2074047;10.8952876;16331;Agip Eni;metano;Miro di Mirandola Andrea & C. S.A.S.;16331;Metano;1.499;0;01/08/2025 15:59:41;Orange
332192326;way;42.1008120;11.7961860;11143;Enerpetroli;Enerpetroli;Enerpetroli S.R.L.;11143;Metano;1.399;0;04/08/2025 11:03:44;Yellow
337476064;way;40.6281721;17.5251951;11265;Pompe Bianche;;Petrolmenga S.R.L.;11265;Metano;1.585;0;06/08/2025 11:09:59;Red
345333036;way;44.9392461;10.5340245;18267;Q8;;Vera di Veraldi Fabrizio & C. S.N.C.;18267;Metano;1.599;0;31/07/2025 08:50:15;Red
346950710;way;42.8806660;12.7298574;5011;Api-Ip;IP;G.F. Servizi - Società a Responsabilità Limitata;5011;Metano;1.279;0;07/08/2025 19:51:34;Green
352065900;way;41.0772403;14.5606178;23544;Oroil;Oroil;Oropallo Giuseppe S.R.L.;23544;Metano;1.499;0;07/08/2025 13:20:28;Orange
360035100;way;40.1521755;18.2789095;23683;Agip Eni;Eni;Daniele e Assunta Elisa Caputo S.n.c.;23683;Metano;1.419;0;08/08/2025 07:26:22;Orange
362777256;way;43.4592157;13.0512478;4602;;Sam Metano;S.A.M. Società Autotrazione Metano Brunetti Antonio di Brunetti Anny & C. S.a.s.;4602;Metano;1.399;0;08/08/2025 06:08:10;Yellow
362905477;way;43.6382657;12.9755631;18372;Agip Eni;Distributore Turchi Eni - Metano;Turchi Simone;18372;Metano;1.418;0;08/08/2025 06:58:02;Orange
364737443;way;42.3239940;13.5151030;46138;Beyfin;Beyfin;Beyfin S.p.A.;46138;Metano;1.599;0;08/08/2025 07:10:24;Red
364930946;way;45.6007786;9.2012132;4028;Metano;Metanodesio;Metano Auto Desio S.R.L.;4028;Metano;1.389;1;08/08/2025 07:02:22;Yellow
365727886;way;43.0733846;13.0630644;13100;;;Cdc.L. Centro Distribuzione Carburanti-Lubrificanti di Marchetti & C. S.N.C.;13100;Metano;1.439;0;04/08/2025 10:40:31;Orange
367130043;way;45.4866865;9.2639892;31916;Vega;Vega;Vega Carburanti S.p.A.;31916;Metano;1.359;0;08/08/2025 08:18:19;Yellow
372581140;way;43.6136647;13.4983239;16008;Agip Eni;Metano;Metano 96 S.r.l.;16008;Metano;1.289;0;05/08/2025 08:49:50;Green
372587624;way;43.4400545;13.3446381;26486;Simonetti Petroli;;Simonetti Mario S.R.L.;26486;Metano;1.399;0;08/08/2025 00:10:58;Yellow
372588382;way;43.4883202;13.2188148;58693;;Jesi 1;Jesi 1 S.R.L.;58693;Metano;1.299;0;05/08/2025 10:56:58;Green
375706951;way;45.4164317;11.3793566;38640;Loro;LORO;Loro F.Lli-S.P.A.;38640;Metano;1.299;0;02/08/2025 12:15:56;Green
382275987;way;40.8138515;16.5689708;27468;;;Digiservice Società a Responsabilità Limitata;27468;Metano;1.499;1;05/08/2025 18:02:56;Orange
386321620;way;44.7369252;11.0382378;5425;Agip Eni;;Eni Fuel S.P.A.;5425;Metano;1.394;0;08/08/2025 07:08:27;Yellow
387256870;way;45.1227854;8.4645193;7288;Q8;Q8 easy;Servizi & Gestioni Italia S.R.L.;7288;Metano;1.466;0;08/08/2025 01:33:45;Orange
387654467;way;41.5707720;14.6469878;5687;Pompe Bianche;Metanauto Molise;Metanauto Molise di Nicola De Socio & C. S.N.C.;5687;Metano;1.547;0;04/08/2025 19:55:45;Red
390619216;way;45.6078550;9.5424415;15101;Pompe Bianche;IperStation;Iper Montebello S.P.A.;15101;Metano;1.349;0;07/08/2025 17:22:24;Yellow
421173130;way;45.0185000;9.6884583;28253;Pompe Bianche;Piacenza Petroli;Piacenza Petroli S.P.A.;28253;Metano;1.299;0;04/08/2025 18:07:50;Green
427950697;way;44.9151476;9.6019697;41462;Ego;;Enil Service di Myrtaj Kastriot;41462;Metano;1.277;0;04/08/2025 17:32:15;Green
432071741;way;45.6649872;9.6909726;34941;Pompe Bianche;Iper Station Stop & Go;Iper Montebello S.P.A.;34941;Metano;1.399;0;07/08/2025 17:26:00;Yellow
434979433;way;41.0959078;16.7689227;3853;Eni;Eni Murge Est;;3853;Metano;1.531;0;08/08/2025 00:22:36;Red
435776167;way;45.5822625;9.9243625;11208;Esso;Esso;F.lli Pezzoni S.N.C. di Pezzoni Rienzo e Emiliano;11208;Metano;1.199;0;07/08/2025 07:26:05;Green
436857933;way;45.1191613;7.5060186;7872;Esso;Esso;Necchio Adriano;7872;Metano;1.549;0;04/08/2025 09:12:02;Red
442018177;way;41.8468226;12.5926855;31459;Enerpetroli;Enerpetroli;Enerpetroli S.R.L.;31459;Metano;1.299;0;07/08/2025 16:17:54;Green
442406751;way;42.8605951;13.5954608;55283;IP;MultiEnergy Station;Giuseppe Pallotta;55283;Metano;1.399;0;08/08/2025 06:58:15;Yellow
445881103;way;41.8755120;12.6065098;3711;Q8;Q8;Agip;3711;Metano;1.529;0;08/08/2025 06:04:17;Red
457259702;way;40.7771998;14.7872065;6050;IP;IP;Galdieri Alfonso;6050;Metano;1.499;0;08/08/2025 00:02:05;Orange
460402204;way;41.8768668;12.6267996;20281;Eni;Eni;"T.B.M. Petroli - S.R.L.;Agip";20281;Metano;1.799;0;05/08/2025 15:21:57;Red
461227870;way;45.3741065;11.9878301;12368;;AF Petroli;A.F. Petroli S.P.A.;12368;Metano;1.287;0;07/08/2025 09:37:45;Green
469902016;way;44.5312749;10.8923447;24442;Q8;;Metano Maranello S.R.L.;24442;Metano;1.299;0;04/08/2025 12:36:39;Green
472055372;way;45.5152694;9.2259272;33361;Oil One;Oil One;Meta Wash Srl;33361;Metano;1.449;0;05/08/2025 10:49:52;Orange
479161581;way;41.7660239;12.9422625;39933;Eni;Eni;Marini Servizi S.R.L.;39933;Metano;1.559;0;07/08/2025 07:04:31;Red
484522643;way;41.7636954;12.3602936;35403;;EnerPetroli;Enerpetroli S.R.L.;35403;Metano;1.399;0;06/08/2025 16:34:28;Yellow
493236701;way;41.7486887;12.5610431;25277;Agip Eni;Eni;Rossetti Fuel S.R.L.;25277;Metano;1.599;0;07/08/2025 16:30:32;Red
498402301;way;45.3838212;11.7817429;37666;Benza;Benza;Bortolamei Srl;37666;Metano;1.399;0;08/08/2025 07:32:32;Yellow
502644677;way;40.6437628;15.8306982;5428;Eni;Eni Live Station;Eni Fuel S.P.A.;5428;Metano;1.544;0;08/08/2025 06:56:18;Red
518501705;way;44.3121046;11.8201199;4838;Repsol;Repsol;Capri Società Cooperativa a Responsabilità Limitata in sigla Coop. Capri;4838;Metano;1.259;0;07/08/2025 07:04:14;Green
526260423;way;45.1394195;11.3592536;41384;;Centro Petroli Baroni srl;Centro Petroli Baroni S.R.L.;41384;Metano;1.182;0;07/08/2025 08:18:12;Green
529076387;way;40.4211081;17.2479102;35605;Pompe Bianche;HI matic;Hi Matic S.R.L.;35605;Metano;1.592;0;05/08/2025 21:20:29;Red
534169210;way;45.3218796;7.6598974;39427;Agip Eni;Eni;Fratelli Baima S.A.S. di Baima Besquet Ivano e C.;39427;Metano;1.447;0;08/08/2025 06:56:22;Orange
538602889;way;40.8921502;16.6232671;39279;Camer;;Camer Petroleum Europa S.R.L.;39279;Metano;1.499;0;07/08/2025 18:23:17;Orange
540652861;way;44.6208444;10.9531659;5303;Agip Eni;Metano Auto;Super Gas S.R.L.;5303;Metano;1.399;0;04/08/2025 12:06:54;Yellow
551452215;way;42.7729777;12.7673274;14913;Tamoil;Tamoil;Centro Carburanti Flaminia S.N.C. di Piccioni Rita & C.;14913;Metano;1.169;0;07/08/2025 15:06:10;Green
559010521;way;45.4435761;11.8263951;45046;AF Petroli;A.F Petroli;A.F. Petroli S.p.A.;45046;Metano;1.299;0;05/08/2025 18:31:30;Green
559196265;way;40.3624731;18.0909164;6369;;;Metalupiae S.R.L.;6369;Metano;1.4;0;04/08/2025 07:55:52;Orange
563578617;way;45.1241998;7.2297624;24876;Eni;Eni;Colombino & Pognant S.A.S. di Pognant Andrea & C.;24876;Metano;1.462;0;08/08/2025 08:14:07;Orange
564348446;way;45.0481565;7.5636734;31850;Q8 Easy;Q8 Easy;Servizi & Gestioni Italia S.R.L.;31850;Metano;1.599;0;08/08/2025 01:33:43;Red
568713709;way;38.0926177;14.8307751;41058;;E.P.R.;Procogen S.R.L.;41058;Metano;1.599;0;07/08/2025 18:22:59;Red
582174085;way;44.6645422;10.8891352;10967;Agip Eni;Agip;Di Lillo Giuseppe;10967;Metano;1.369;0;11/07/2025 00:02:04;Yellow
585131890;way;43.7487524;10.4608742;32528;Economy;Economy;Star Service S.R.L.;32528;Metano;1.599;0;07/08/2025 08:28:27;Red
585134930;way;43.7323443;10.3920111;35823;Tamoil;Tamoil;Sirtam S.p.A.;35823;Metano;1.599;0;07/08/2025 08:28:25;Red
606130554;way;41.1338198;16.6965037;12301;Camer;Camer;Camer Petroleum Europa S.R.L.;12301;Metano;1.459;0;07/08/2025 18:22:32;Orange
610291267;way;40.7922061;14.3585857;12189;Esso;Esso;Lucarella Rosa Petroli;12189;Metano;1.699;0;06/08/2025 17:36:44;Red
619269522;way;42.9356669;10.7733286;34730;;B Fuel;B.Fuel - S.R.L.;34730;Metano;1.398;0;07/08/2025 19:16:12;Yellow
619751250;way;40.3961284;17.3074287;42882;Agip Eni;Eni;Carburanti Time Società a Responsabilità Limitata Semplificata;42882;Metano;1.592;0;04/08/2025 13:16:03;Red
625235166;way;39.9847578;18.1348684;35883;;;Avio Lamp di Giannelli Emanuele & C. S.A.S.;35883;Metano;1.45;0;01/08/2025 15:36:30;Orange
627544436;way;42.9250977;12.7285672;37859;;;Centrale Metano Foligno S.R.L.;37859;Metano;1.175;1;08/08/2025 00:03:06;Green
641159556;way;44.6593090;10.5876280;30721;Ego;;Suncar di Ferrari Davide;30721;Metano;1.369;0;07/08/2025 09:01:59;Yellow
644910359;way;41.8581571;12.5928498;39726;Esso;Esso;Prom. Self S.R.L.;39726;Metano;1.699;0;07/08/2025 06:42:09;Red
646481704;way;42.3634342;13.3749320;5263;Beyfin;Beyfin;Beyfin S.P.A.;5263;Metano;1.599;0;08/08/2025 06:48:12;Red
651185372;way;40.9117355;14.3604873;24753;;CPM Carburanti;Impianti Italia S.R.L.;24753;Metano;1.499;0;05/08/2025 10:18:17;Orange
671634815;way;43.6843908;10.4800948;42393;Tamoil;Tamoil;Sirtam S.p.A.;42393;Metano;1.599;0;07/08/2025 08:28:03;Red
672946727;way;45.1243968;7.7672082;17546;;Getoil;Fabbricatore Fabio;17546;Metano;1.398;0;05/08/2025 02:00:24;Yellow
692921456;way;41.9689629;12.6334981;37700;Agip Eni;Petrillo;Giusy S.R.L.;37700;Metano;1.65;0;08/08/2025 05:12:24;Red
707250063;way;42.2419366;12.2200968;32902;Enerpetroli;Enerpetroli;Enerpetroli S.R.L.;32902;Metano;1.499;0;07/08/2025 16:12:37;Orange
734154919;way;42.4402853;12.0938142;23332;Enerpetroli;Enerpetroli;Enerpetroli S.R.L.;23332;Metano;1.399;0;07/08/2025 16:16:46;Yellow
742454626;way;41.6888891;15.3246477;10225;;Carfagna;F.lli Carfagna di Carfagna Calzella Alfredo Mario e Luisa S.N.C;10225;Metano;1.299;0;04/08/2025 06:04:10;Green
749304304;way;45.0814721;7.6782429;40179;IP;IP;Gestioni Europa - Società Per Azioni;40179;Metano;1.314;0;07/08/2025 15:03:52;Green
769125943;way;45.8846086;12.3331226;21123;Metano;Metano;La Metano Treviso S.R.L.;21123;Metano;1.259;0;01/08/2025 11:07:52;Green
779493527;way;40.9307981;14.3522818;24752;Indipendente;"Multicarburante CC Le Porte di Napoli ""H24""";Impianti Italia S.R.L.;24752;Metano;1.349;0;06/08/2025 13:06:37;Yellow
795541776;way;43.4508542;13.5787881;58271;CP;CP Energy - Castelfidardo;Cp Energy S.R.L.;58271;Metano;1.329;0;01/08/2025 15:16:48;Green
819962315;way;40.0564850;18.0815597;12324;Camer;;Camer Petroleum Europa S.R.L.;12324;Metano;1.4;0;07/08/2025 18:22:44;Orange
825365930;way;40.9222938;14.2489841;13940;Eni;Eni;Manzoni S.A.S di Manzoni Salvatore;13940;Metano;1.398;0;07/08/2025 09:00:06;Yellow
829946930;way;43.6415642;10.6507099;40367;Esso;Esso;Casalini Moreno;40367;Metano;1.299;0;07/08/2025 06:24:42;Green
833110085;way;45.0569296;7.5910049;59083;Costantin;Costantin;La Lambretta di Maria Cappelluti;59083;Metano;1.699;0;07/08/2025 09:37:16;Red
838434065;way;45.7428355;9.9080693;37626;Agip Eni;Agip;Service In Action di Pellegrini Alex;37626;Metano;1.252;0;08/08/2025 04:02:06;Green
850038467;way;41.6549353;12.6543445;4741;Metano;Metano Nettunense;Lazio Gas S.R.L.;4741;Metano;1.199;0;08/08/2025 06:53:14;Green
860823156;way;46.1072198;13.2647922;32420;Api-Ip;IP;Aurora S.N.C. di Shahu Renato & C.;32420;Metano;1.289;0;07/08/2025 19:52:10;Green
865322070;way;45.0868807;7.4084633;44444;CONAD;Conad;Leonardo S.R.L.;44444;Metano;1.599;1;08/08/2025 08:07:33;Red
874834681;way;40.8943720;16.8676421;14618;Camer;Camer;De Bernardis S.n.c.;14618;Metano;1.499;0;08/08/2025 08:27:38;Orange
883373659;way;43.3238907;13.6081449;49020;;MBM Multiservizi;M.B.M. Multiservizi S.A.S. di Martinelli Andrea & C.;49020;Metano;1.299;0;06/08/2025 10:02:45;Green
